volume,dihedral,scissors_angle,p1-p2,p2-pro,p2-sensor,p1-sensor,p1-pro,sensor-pro
76.25,-9.258956640457516,55.90982932298798,11.930304532939312,10.307651204285834,11.483752634203965,9.808057451364766,12.920375349173495,9.776434800997423
77.375,-9.650153519166963,55.98473303005877,12.167497910358613,10.233455660491074,11.894763907776875,9.870519381802229,13.091776730197198,10.24995825708971
72.375,-10.332814704031666,55.82809225680111,12.121613547963626,10.484487987935346,11.67997324959539,9.727952623039895,12.994130260418927,9.697076713290697
67.5,-7.455315135006133,56.97723265895044,11.89836227410577,10.430531155949728,11.931921995037,9.91998931241203,12.973032493894037,9.878547291545631
73.25,-7.719623502577161,56.31638312109671,11.785480002050456,10.496999151831648,11.65754929861261,9.861098308658336,12.859130214048369,9.984472389668596
78.5,-8.813972342376221,56.797944485317416,12.31673899182852,10.71973944607874,12.28820905284774,10.076659299621404,13.252451294567711,10.029556251487383
68.0,-7.314946330752601,56.30064692958022,11.906621626418572,10.648319071047233,11.558580076564636,9.906556143228029,13.399446377014312,10.088855798142228
66.125,-9.222814727734775,56.29289458969176,11.805285776519552,10.246733038739777,12.095367684039788,10.474857694632028,12.922228681592696,9.927324025453728
73.875,-13.154292678677187,56.67162107968325,11.96973829758424,10.72320103201577,11.867075677986737,10.22159612744837,13.394044051723988,9.730946671228557
72.75,-9.148880440028522,57.55311778664703,12.161964604782275,10.570800704060334,12.111070701402523,9.793901737027364,12.882130333412674,9.8579020622404
81.0,-10.54546475114202,56.59522602378763,12.01801465331573,10.84209275477234,11.945639573766517,9.834551819484236,13.430206369533304,10.11701520981123
